,AP.27JZ,AP.2XNK,AP.3336,AP.352Q,AP.3FY5,AP.4HAU,AP.4M7L,AP.52RG,AP.5JDU,AP.5L2V,AP.5MX6,AP.62LT,AP.67ZV,AP.7GDN,AP.8MWD,AP.9D3B,AP.9LNA,AP.9PXS,AP.A5NG,AP.AAFC,AP.AGZG,AP.B2SL,AP.B9CH,AP.CT3G,AP.D35H,AP.D9X4,AP.DM87,AP.DMUM,AP.DT88,AP.E7CU,AP.E98M,AP.EPNF,AP.EZEX,AP.FX68,AP.HKYN,AP.HMFR,AP.HML4,AP.JBET,AP.JK59,AP.KX5B,AP.KXUT,AP.LWHD,AP.MAZ4,AP.N8FG,AP.NMZS,AP.QAHT,AP.QUHC,AP.RA2G,AP.RBLG,AP.SJVE,AP.SS2L,AP.U8MP,AP.W455,AP.WDKZ,AP.WPAM,AP.WTXJ,AP.XCJX,AP.XSR5,AP.XVLY,AP.YTZ8
KAT6A,0.50701356,-0.137308285,-0.173149225,0.352580527,0.378390817,1.097217447,-0.087867352,0.254822776,-0.09412326,0.569225943,-0.406038229,0.029548662,-0.033957263,0.20297719,0.434229815,0.709751568,0.107382703,0.128565605,-0.182380131,0.001197557,1.176675811,0.149797957,-0.609787022,0.197860498,0.125017626,-0.184997777,0.446227276,-0.155095597,-0.232513561,-0.077191017,0.078640734,0.089384119,-0.225318978,-0.995731946,-0.97379558,0.200372407,0.381469592,0.506815512,-0.134108346,-0.068909098,-0.059476963,0.277723725,-0.407576353,-0.125169607,0.237361663,0.015541959,-0.100893706,-0.714056082,0.164410693,-0.161175499,1.340637166,-0.463416594,-0.086401689,0.734362128,1.388151628,-0.011131976,-0.013442229,-0.313572039,0.060189733,0.607224942
DLG3,-0.046787471,-0.118602471,-0.028765774,-0.293704324,0.988001471,-0.310738374,0.107880943,-0.206947577,0.300966178,0.4004707,0.298051004,-0.908692804,0.389623177,0.224307348,0.088529534,0.480301676,0.16486472,0.802635502,-0.621760779,-0.674770086,0.149573894,-0.128579871,1.472048901,0.958129549,0.302177483,-0.00604003,-0.628047626,-0.895751664,-0.230668524,0.78697,-0.19959539,0.532271704,-0.439945884,0.01430941,0.940876527,0.919688859,0.712591403,1.101902292,0.29309824,-0.096128232,0.672818536,0.396516729,0.061953258,-0.409673525,0.036283112,0.131987141,1.294695443,0.377367705,-1.054060923,0.228606381,-0.266826859,0.940557868,-0.261215874,0.389400895,0.519232085,1.01520419,0.414748253,-0.180764444,-0.751267676,0.357491506
SYMPK,0.119009938,-0.390246602,-0.026071754,0.443452201,-0.32721728,0.598927141,0.062545636,0.103354757,0.049407094,0.314545256,0.076738405,-0.087965722,-0.321481906,-0.067611979,0.172201418,-0.025196272,0.048270225,0.002333469,-0.485874105,0.731797424,0.339050987,-0.030190338,0.448823499,0.484728132,0.108234604,0.118493472,0.109123023,0.394577927,0.088190907,0.2377134,0.342160938,-0.286030644,-0.088011161,0.098083337,0.387601573,0.360031189,0.32347009,0.192384895,-0.321893553,0.032874361,-0.138838134,-0.150986254,0.043799053,-0.335327824,-0.133556992,-0.118546138,-0.36823044,0.397068071,0.330693721,-0.246158468,0.862502361,-0.319818353,0.124742846,-0.399217795,0.228372072,0.050088304,0.519095552,-0.133963798,-0.128284516,-0.396061372
TAF15,-0.302491663,0.706110169,-1.453335485,1.199360656,-1.725728417,0.699229347,0.392732603,0.072907006,0.009872744,0.632252431,0.745477721,-1.309819479,-0.245223729,0.17757645,0.61392203,-0.185648681,-0.508932859,0.872925919,0.345920169,0.103922614,-0.93987493,-0.073082677,-1.443655111,-1.58357084,-0.656519937,0.484929594,1.151670164,-0.837921695,0.269512169,-0.729665335,-1.417445297,-0.142251833,0.691525397,1.918350313,0.302487019,-0.485886889,-1.458224443,-1.312521609,0.293186085,-0.370080931,0.54338326,-1.092364811,0.976487114,-0.395012267,0.386697474,-0.027023931,-0.515179449,-0.533841237,0.813281806,-0.943393634,2.369541721,1.185935544,-1.47142521,-0.685816908,0.42703269,0.425537346,-0.611177132,-0.321300319,-1.291867791,0.398208212
GOLGA1,0.018681142,-0.057123423,0.186182078,-0.319373238,0.247641395,-0.177981204,0.019272993,0.018561367,0.156243486,0.269342685,-0.315109758,-0.139218647,0.402269173,0.21487527,0.026019062,0.001381713,0.192280528,-0.425563988,-0.086033552,-0.463938408,0.122480439,-0.436989204,0.371427929,-0.232627195,0.378072636,-0.151245423,0.067857194,-0.350551881,0.069654866,0.195106982,0.216318559,-0.271285315,0.329453738,0.67235235,0.932982862,0.057731921,-0.183120471,0.628911434,0.473156122,-0.210232325,0.008380413,-0.132886086,0.578057638,0.216870332,-0.085714099,0.132693119,0.239568448,0.25684487,0.628305432,-0.074271935,0.45201897,0.220958398,0.072470734,-0.084978812,-0.027511329,0.356170272,0.029595383,1.147780769,-0.029929578,0.168758723
EVPL,-0.594398974,2.272515308,0.256098593,-0.67463861,-0.119431072,-1.68937011,1.41687873,0.549979228,-0.062877899,-1.663104598,-1.44662633,-0.602300994,0.219885771,1.28201975,-0.841501672,1.017561456,0.53188205,-1.223423425,-2.121294701,0.474041442,-0.717224436,-1.202159383,1.436794053,0.595520774,-0.512686795,-0.354785047,0.099034862,-1.138746781,0.238620679,-0.738294926,0.239237492,1.050491214,0.431110955,1.729477528,1.279667122,-1.549678048,0.269119602,-0.014922119,0.204663244,0.194680198,-0.311856104,0.880351504,-1.509887798,1.313508561,-0.439189198,-1.328410174,0.127160338,-0.228653307,-0.050430766,-0.135344582,-0.411479348,-0.172084315,1.523981251,0.09467993,-0.962005688,-0.457533421,-0.362259395,1.161964609,-1.076026337,-0.197795811
GGH,-1.356386783,-0.38460058,-1.313548039,0.98089817,0.930231018,-0.163847199,-0.216247593,-0.234764617,-0.201526606,-0.017688708,-0.075649416,-0.269106152,-0.240640775,-0.76078668,-0.415266895,-0.470698595,-0.522832796,2.249791418,0.707680304,-1.328737422,-1.4233982,-0.1071192,-0.605922211,-0.631865919,-1.013320581,-0.487182844,-1.399072629,2.834413708,0.071924753,-0.324901935,-0.386681638,-0.182472414,0.220471613,-0.271651367,-0.216434184,-1.023009518,-0.956733438,-0.481604145,-0.496144285,-0.501067158,0.177758644,-0.923935572,0.314802332,-1.280181337,-0.747140862,-0.681785968,-0.396298778,-0.052237479,-0.075656157,-0.519334312,-2.060242231,0.649335372,-0.718982866,0.105474329,0.809094506,0.692315194,-0.329875669,-0.280548824,0.349098862,0.719620496
CORO2A,0.058929208,0.079545371,0.578082425,-1.161279793,-0.646015321,0.113714943,0.377330764,-0.655528271,0.003657865,-0.92188464,0.065231404,-0.414847714,0.210914692,0.660033262,0.079097221,-0.535395781,-0.035954615,-0.607867103,-0.226238161,-1.026756588,-0.644704697,-0.139035984,-0.170049927,-0.791946001,-0.294109156,-0.590531152,0.659820039,0.05988426,2.568358382,0.765266839,0.974650056,-0.064578251,0.36291418,1.467651182,0.638598956,0.054749971,-0.199670688,0.158255628,1.203157336,-0.154079089,0.30179245,1.302040453,0.094075659,-0.356123378,-0.089466192,0.004731592,1.921786073,-0.82488985,0.179925428,-0.497291005,0.10831327,-1.133291454,0.16866351,-0.096513903,0.175175644,-0.090492653,-0.156800398,0.519271974,-0.555156045,0.113215916
KAT2A,0.128176449,-0.239146021,-0.176256236,0.889661936,0.015028915,0.475737751,0.015598208,-0.138827312,-0.114633976,0.82192414,0.145525924,-0.242667717,0.282991038,0.375922557,0.081433466,0.112750687,0.050348593,0.220600566,-0.280750427,0.072900809,0.297701581,0.076406303,0.047677144,-0.182000211,0.1357895,-0.148312373,0.067243297,0.040863799,0.027451819,-0.052631222,-0.163503771,-0.198516186,0.031326619,-0.007601253,0.001906518,0.293433654,0.031131379,-0.254833363,0.054672982,-0.104549618,0.057405733,-0.13162985,0.269128311,-0.240704066,-0.151130945,-0.274557246,-0.160311391,0.260678108,0.923045025,-0.331501155,1.272896214,-0.124060506,-0.15598494,-0.306857284,0.629557989,0.209621662,0.190691517,-0.090412935,-0.207348629,-0.147010543
INPP5D,-0.027483932,-1.229288036,0.024878731,-0.570065517,0.232468021,-0.987597266,0.271569302,0.482803165,-0.224857767,-0.523810139,-0.335411991,0.244092188,-0.157561821,-0.886420065,0.086299109,-0.177414551,-0.287451121,-0.98125733,-0.124676379,-0.103803956,0.838667291,-0.321116739,0.232544229,-0.141383247,0.496730267,0.412746638,0.26951481,0.04266846,0.550734118,0.392590987,-0.490328725,-0.518833905,-0.340939506,-1.071086078,0.221553829,0.019408156,0.36274083,-0.361395677,-0.158378713,0.487014492,0.455860861,-0.095572861,0.4740666,0.825168784,0.426209932,-0.078665277,-0.516580873,-0.17262723,0.177146503,0.214410615,-0.676731044,-0.134491763,0.743140181,-0.362829445,-1.160428965,-0.503864913,1.134766969,-1.148869989,-0.117730399,0.15396926
DDX17,-0.229934217,0.210226739,-0.328053621,0.636699059,0.290295353,1.241029996,0.246348653,0.111634008,-0.158174683,0.336705198,0.026940006,-0.5574243,-0.232169032,0.723808785,0.558139398,0.009009714,-0.248090184,0.062230558,-0.083225688,-0.055059778,-0.661346994,0.011137242,-0.190441532,-0.361925616,-0.215862628,-0.294939896,0.281065389,0.328468759,0.187531811,0.509590961,-0.462301684,-0.094228564,0.444430431,0.345049365,-0.045796485,0.37188368,-0.280103086,-0.303066505,-0.108021244,0.008896134,0.244185662,0.122731323,0.052286795,-0.509560989,0.269449766,-0.03644908,-0.108734116,0.056318141,0.400121465,-0.419096546,0.386713048,-0.046977795,-0.098803682,-0.570372701,0.729910738,0.269465916,0.405572523,-0.072687674,-0.429363088,0.051684875
TANK,-0.205219281,-0.022142058,-0.408775076,-0.31640884,-0.042885632,-0.904150268,-0.214788661,0.164773392,0.072813289,0.079587014,0.318535153,0.173508456,-0.044059342,-0.102973653,-0.169107274,-0.28899253,-0.53301916,-0.074787344,-0.289163978,0.086599643,0.199620483,0.352845359,-0.087983292,0.111810083,-0.190675311,-0.485036853,0.265384506,-0.288481327,0.565271012,0.0443425,0.414231976,-0.349740428,-0.700087558,-0.227354085,-0.217738919,-0.611416591,0.301996728,-0.655333377,0.122363372,-0.398576523,0.353380363,-0.148677693,0.375532983,0.201266388,-0.180065742,-0.216332689,-0.160044551,-0.414853432,0.408354624,-0.515210435,0.21618859,-0.36707428,0.538967591,-0.242189081,0.16699681,0.073226207,0.014441716,0.289977981,0.439548812,0.156902341
KIFAP3,0.214026514,-0.116186761,0.236293353,-0.476463894,0.136355032,0.587440908,0.50898642,-0.325903261,0.090482721,0.085787329,0.205723936,0.505855025,0.204708765,-0.42507912,0.368875871,0.199481554,-0.660375896,1.199415226,0.044497973,0.234924686,-0.144293475,0.370790017,0.310025333,0.533448904,0.056417379,0.459094596,-0.215128932,-0.363280041,0.559786944,0.30502938,0.613109726,0.380237935,-0.524201442,0.726003043,0.504252935,0.870415495,0.117697919,0.149322023,0.164084612,0.061077745,-0.362178503,0.179832917,0.096590611,-0.012858239,0.681779053,0.778401716,0.451016092,0.630188028,-0.226656284,-0.006226467,0.154238727,0.560837608,0.098744176,0.65100385,0.418137036,0.233943462,0.822522635,0.22974518,0.001553768,0.157007198
CASP10,0.80111202,-0.717526508,0.686824327,-1.298245728,-0.392904523,-0.938432212,-0.067050625,-0.219252633,0.163241687,0.101543323,-0.318975842,0.48204516,0.476201713,-1.089830433,0.301708267,-0.302469929,0.144256444,-1.375673594,-0.148062838,0.456954971,0.458275663,-0.121915744,0.10140674,-0.248672064,-1.031210892,-0.071837328,0.176813615,0.632818982,0.676065978,0.452885407,1.736862192,-0.273134726,-1.060884208,-0.420751524,0.32954336,0.249750788,0.086889532,-0.164825095,0.281749805,0.558221438,0.585623965,0.489251857,0.635657126,0.495262396,-0.083717702,-0.08979399,0.401678473,0.655973418,0.262456558,0.42179843,0.141842847,0.516844532,0.022534521,0.040944207,-0.691309267,-0.224195387,0.592200258,0.094660169,0.255911092,0.0450594
SEMA4D,0.085066008,-0.026766224,-0.292937662,-0.520656113,-0.031426435,-0.099600665,0.655878389,0.908753436,0.173987023,-0.333780571,0.131199517,0.222263794,0.277384942,0.01275527,0.545685632,0.032094103,0.184770423,-0.718019957,1.045016604,-0.032736142,1.192798115,0.060775953,-1.698793379,-0.165125069,0.90936934,0.379993071,0.33672123,0.390881949,0.323590912,0.156320836,0.417901367,0.140144294,0.498652873,-1.601136006,0.013543026,0.64027823,0.539488007,0.433795535,0.38225056,0.325189692,0.146883386,0.452018857,0.875497049,0.43757007,1.233432695,0.583568869,0.262416935,0.032490355,-0.790857712,-0.820182589,-0.325271392,-1.383980004,0.445554397,-0.557041018,-0.334410819,0.120270323,-0.296581041,-0.497022376,-0.368168692,0.56828742
NEO1,-0.071129987,1.177464835,0.35903989,0.430412615,0.739192382,-0.431328749,0.818281602,0.081189487,0.396720358,-0.54891662,0.07942174,0.255983289,-0.008083213,1.376533773,0.337473652,0.225099464,0.140044928,0.844935135,-0.782222581,0.425046643,0.175861248,0.165241486,0.269420731,0.751069207,-0.524992544,0.560515078,-0.123557129,-0.373558489,0.145654411,-0.194667172,-0.637329791,0.882152134,0.456973317,0.931230824,0.143880013,0.214819365,0.31511058,0.046973113,-0.005322437,0.084305189,0.11184303,0.346213698,0.027634603,0.237216153,0.699337057,-0.221878694,-0.027664692,0.322629151,0.175697016,0.56486887,-0.492262614,0.49558939,0.257121338,0.988009369,0.207379707,0.230825615,0.576661126,0.510410067,-0.145219971,1.071167478
PMM1,0.302991672,0.070931752,0.057553383,0.022132511,-0.181547891,-0.381846609,-0.305040236,-0.081853158,0.656955828,0.724689864,0.557281129,0.109038177,0.87150061,0.261383899,0.017199957,-0.024560961,-0.066429481,-0.197310848,-0.329023874,-0.070610585,-1.021855703,0.324803056,-0.135553045,0.21030147,-0.353768812,-0.010376414,-0.121674183,0.657741407,-0.07012505,-0.061069665,-0.065510874,0.917159024,-0.35669657,0.015644114,0.368459583,0.293570984,0.388692096,0.442807359,0.012978533,-0.428662925,-0.103674881,0.11399808,-0.523940798,0.460587123,-0.200171683,-0.225279971,0.008690929,0.066625616,0.489240928,-0.143013317,-0.04926739,0.262682626,-0.166699869,0.097095172,-0.044254706,0.588571034,0.113126906,-0.549684588,-0.29411776,0.266384707
RAD50,-0.114706487,-0.239305039,-0.258293026,0.104085565,0.348711015,1.217160595,0.423846537,0.187357516,-0.003804884,0.299756973,-0.002415217,0.023079217,-0.554951348,0.179269959,0.491556265,0.370178811,-0.368851768,0.064247865,0.042187389,-0.362737818,0.476125658,-0.138640746,0.438850871,0.795442513,-0.075106135,0.198407421,-0.205036281,0.574554467,-0.868307437,0.467776069,-0.08423813,-0.34493971,-0.272267458,-0.051594252,0.489636969,0.261737773,-0.036492689,0.076891801,0.07188875,0.905723609,-0.951944652,-0.080758706,-0.157902919,-0.086872423,-0.091370841,-0.144242551,-0.191324344,0.142488368,0.01001064,-0.1864065,0.731568402,0.155832344,0.11819844,-0.312064868,-0.221931283,-0.089206967,0.325743697,0.479242156,-0.842584193,-0.595546121
CELF1,-0.213910656,-0.492918008,-0.106781284,0.448439714,0.083894341,0.827247629,-0.570701134,-0.246690644,-0.154357858,0.400432093,0.12183367,-0.62979728,-0.296101025,0.17629007,0.099884914,-0.081317302,-0.086150119,0.472638259,0.401838127,0.299548463,-0.187343716,0.525859782,-0.119168437,0.187587075,-0.021284042,-0.768705833,-0.238468874,0.940367417,-0.218082415,0.015322915,-0.410957428,-0.514201217,-0.188000811,-0.18387526,-0.475116315,0.260369439,-0.213311066,-0.175514944,-0.019332834,-0.50889737,-0.086900098,-0.316305745,0.342624316,-0.162386637,-0.331836718,-0.450289026,-0.361299488,0.081169793,0.12113218,-0.610393603,0.640052552,-0.365683677,-0.184912057,-0.767542584,0.288754498,0.497048943,0.090320371,-0.15904671,0.108203244,0.046690736
OSTF1,0.38302129,-0.424414051,-0.298011263,-0.196797962,0.115286348,-0.473773785,-0.257510863,0.048939447,0.609326247,-0.160635112,0.019858248,0.045409833,0.127214495,-0.702841403,0.331713257,-0.553906622,-0.017554083,-0.273925259,0.610844077,-0.85810243,0.023374825,-0.393878111,-0.655903351,-0.81655174,-0.081069143,0.147869767,0.94136792,-0.077054845,0.599367872,-0.49967727,-0.037006252,0.027388515,-0.431374322,-0.112182126,0.171800913,-0.00535446,-0.727169932,-0.191738081,0.073644061,-0.03950426,0.477459075,0.002638677,0.720897823,0.447278476,0.136993605,-0.030202565,-0.049363446,-0.462647704,0.230780119,0.471793934,-0.033891585,0.145596433,-0.190505314,0.118841281,-0.378822901,-0.335188158,0.02972628,-0.101745707,-0.144701374,0.810173586
ARHGEF1,0.338208665,0.236022944,0.234364684,-0.282901188,-0.159489355,0.14609797,-0.053164928,0.098095758,0.552058856,-0.169147375,-0.372270391,0.06692944,-0.08798026,1.213078942,0.087267842,0.092220813,0.30992369,-0.409197087,-0.155878743,-0.273799637,0.523752454,-0.320583996,0.120785131,0.214471247,0.495855938,-0.038223796,0.040266179,-0.423420341,0.517792421,-0.058816957,-0.145892844,-0.021642822,-0.191737832,-0.049295461,0.102608407,-0.001606481,-0.150873522,-0.18221322,0.156334458,0.233066244,0.238041798,0.399966111,0.197737996,0.452793154,-0.07151906,-0.149535814,0.123995879,-0.41249192,0.124158802,-0.000979164,0.109683468,-0.223795793,0.170984814,-0.068677359,-0.252635681,-0.439316284,0.621153663,-0.385913646,-0.316827408,-0.097472557
ERCC4,-0.433286174,-0.084459602,-0.498033288,0.001740393,-0.827679064,0.255011217,0.569790906,0.500197979,-0.026544585,0.001698388,0.412931463,0.247735101,-0.12659408,0.146744137,-0.076421174,0.233573662,-0.785869849,0.117649515,-0.261486271,0.762751839,1.688423431,-0.38515085,0.265747018,0.330190838,-0.112571142,-0.044837848,0.317958645,-0.40316351,-0.244901614,0.065791991,0.168158783,-0.158590977,-0.332652789,0.23373824,0.290358271,0.389522576,-0.056151824,-0.07749129,-0.912340238,0.367040918,0.487093771,0.062577225,0.184693455,-0.19931586,0.454198488,0.090817682,0.004693717,0.977926876,0.552010841,-0.141252139,0.738014063,-0.394074752,0.091681919,-0.225002602,0.102912739,0.366354047,0.674903206,0.322142131,-0.021265526,-0.102387922
UFD1,-0.358909342,0.170796144,-0.144114121,0.351593517,-0.63531302,0.054634775,-0.516742046,-0.137948037,0.137324291,0.129262761,0.203052902,-0.081056812,0.165355215,-0.036589373,-0.035580806,0.02120876,-0.052077867,-0.135285446,0.364996732,0.014953573,-0.205240446,0.718412345,-0.232359845,0.341542508,-0.149066729,-0.00251732,-0.260102862,0.03391902,-0.078039975,0.009288648,-0.639304505,-0.186556682,-0.194012414,-0.024927874,-0.303051854,-0.221721631,-0.043274602,-0.411585788,-0.439767831,0.113287385,0.418014995,-0.412757133,-0.08898065,0.141533454,0.073979272,-0.058293924,-0.083447875,-0.168597905,0.479268283,-0.308512654,0.124108548,0.415419839,-0.34308329,-0.031300123,0.123657731,0.001104934,-0.154296916,-0.288288406,0.029765119,0.154928678
GLG1,-0.374875704,-0.176992561,0.203125694,0.471313908,-0.291370769,-0.161928064,-0.572836377,0.40352904,-0.250083482,-0.024656624,-0.862937192,0.19386079,0.221322208,-0.001454066,-0.183363905,-0.448784552,-0.189869547,-0.397334257,-0.08651701,-0.058024363,-0.172641837,0.117876296,0.630715815,0.361721216,0.355531842,-0.739854141,-0.153984458,0.024184798,0.143355949,-0.440384899,-0.500372582,-0.166889055,0.756183638,0.704576051,0.045595598,0.151769505,0.248996281,-0.367725518,0.547721272,0.630014427,-0.477291446,0.240583412,-0.735342028,-0.492885014,-0.01561355,0.116207395,-0.150993357,0.259721798,-0.298011084,-0.132662189,-0.175656769,-0.214554249,-0.12203015,-0.175825094,0.079284813,-0.925296016,-0.15325154,0.435432611,0.127075803,-0.171028801
UPF1,0.35774176,-0.345711816,0.206814595,0.096057467,-0.273744765,0.28194222,0.158718196,0.031153737,-0.282995869,0.23743916,0.136355873,-0.004969167,-0.33096974,-0.059198567,0.156149655,0.251895697,0.127273628,-0.147835636,-0.227707432,0.189495724,0.19361692,-0.069875287,-0.01499026,0.316516512,-0.06591298,-0.120387766,-0.13835931,0.027524146,-0.046764805,0.025962087,0.144270813,0.020227583,-0.370149578,0.238397902,-0.097306827,0.160285347,-0.045040774,-0.140293827,0.324713988,0.027262738,0.508211532,0.071503645,-0.010548665,0.088728516,-0.040172735,-0.090194824,0.029853964,0.023305952,0.584489023,-0.206722546,0.391276005,-0.337570458,0.006148092,-0.302976734,0.084482845,-0.119611432,0.185298264,0.607184454,-0.13077056,-0.122903275
CDS1,-0.138573629,0.070875311,0.511093584,0.267386855,0.465240995,0.400118193,0.545824867,0.035351235,-0.35102883,-1.548337622,0.104792287,-0.44019437,0.189771281,-0.193501763,-0.238992112,0.607609249,-0.560310325,-0.027862972,-1.11316958,-0.638192587,0.034438893,0.254264133,1.192513324,0.963847007,0.401111957,0.388639411,-0.311857806,-0.479185006,0.975683907,0.433381568,0.459768943,0.206815834,0.483321661,0.760258877,0.695234637,0.74714387,0.487672045,0.324257286,0.539070893,0.820003431,-0.135636479,0.339911984,-0.713926018,-1.117953564,-0.012622597,-0.044561731,0.647513657,-0.59197988,-0.254580713,0.066998946,0.166207027,0.247417415,-0.437865542,-0.873699621,0.243671711,0.10378313,-1.122463082,0.319718537,-0.540737731,0.08895259
COPS5,-0.106125218,0.519660274,-0.034538266,0.518214154,-0.326891112,0.268400003,-0.20544518,0.175740674,0.416672767,0.324675545,-0.1159583,-0.078188358,0.438917726,-0.033926344,0.234719089,0.066348441,0.028723459,0.01864506,0.370088029,-0.021577563,-0.301605409,0.096348125,0.199073272,0.499767635,-0.006808726,-0.132772569,0.118220607,0.05890609,-0.131947394,-0.3552366,0.028311265,0.164682648,-0.201304139,-0.026729112,0.370477173,0.277079423,0.026599865,0.025462493,0.026478444,0.132942878,0.155388698,-0.085680801,-0.188552268,-0.041181567,0.264575322,0.413978825,0.067520546,0.154265911,-0.118937027,0.011483678,-0.042593791,0.724162163,-0.22589035,0.140196801,-0.031527069,0.31589637,-0.072718726,0.181095217,-0.351035174,0.202246278
