,AP.27JZ,AP.2XNK,AP.3336,AP.352Q,AP.3FY5,AP.4HAU,AP.4M7L,AP.52RG,AP.5JDU,AP.5L2V,AP.5MX6,AP.62LT,AP.67ZV,AP.7GDN,AP.8MWD,AP.9D3B,AP.9LNA,AP.9PXS,AP.A5NG,AP.AAFC,AP.AGZG,AP.B2SL,AP.B9CH,AP.CT3G,AP.D35H,AP.D9X4,AP.DM87,AP.DMUM,AP.DT88,AP.E7CU,AP.E98M,AP.EPNF,AP.EZEX,AP.FX68,AP.HKYN,AP.HMFR,AP.HML4,AP.JBET,AP.JK59,AP.KX5B,AP.KXUT,AP.LWHD,AP.MAZ4,AP.N8FG,AP.NMZS,AP.QAHT,AP.QUHC,AP.RA2G,AP.RBLG,AP.SJVE,AP.SS2L,AP.U8MP,AP.W455,AP.WDKZ,AP.WPAM,AP.WTXJ,AP.XCJX,AP.XSR5,AP.XVLY,AP.YTZ8
MPC2,-0.654431845,-0.020218683,2.31316105,0.087419939,-0.134727657,-0.691320209,0.561965942,1.213420868,-1.014691122,-1.054873126,-1.573299481,-0.566669119,0.137093734,-0.491660758,-0.248902589,-0.138299241,-0.986805077,1.18724046,-1.110538616,-0.074820395,-0.40295249,0.840370529,1.232996642,0.443803087,-0.558437527,0.096428456,-0.040991963,0.638567948,-0.008016921,2.223565092,2.59822874,1.803698479,0.318549291,-0.863659719,1.520056694,-0.531895653,0.652383953,2.815923963,0.340970649,0.276133994,-0.32390417,0.87492199,-1.247219617,-1.312887267,-0.631817337,-0.190532507,-0.025274092,-0.492464492,-0.510723871,-0.439528668,1.581440617,-0.27205648,1.444406178,-0.893905639,-0.220073663,0.406368505,0.352196775,-0.690715786,0.151262965,-0.741707019
ETHE1,0.377958347,-0.450444272,-0.642987068,0.131285908,-0.149219085,0.093926081,-0.995623463,-0.279481809,0.679614124,-0.004915672,2.363429519,-0.84590568,0.056460349,-0.538253551,-0.092453157,-0.190881448,-0.594557287,1.23655454,-0.061141875,-0.997266661,-0.852642148,-0.655876023,-1.040737076,-0.540960486,-0.167953623,-0.719116399,0.235946878,-0.250515775,0.471095312,-0.986586034,-0.214450673,0.35042944,-0.006987054,-1.043074049,-1.174651999,0.655190002,-0.621937929,-0.617710431,-0.13672605,-1.058465698,0.074549311,-0.402252428,-1.179743665,-0.578338359,-0.303971105,0.02058431,1.384239871,-0.901063705,0.041577433,-0.09036579,-1.610067078,-0.699449895,-0.771672002,-0.129400895,-0.900976195,0.130901975,-0.419190141,0.045453416,-0.595630076,-0.242682317
ACSL3,-0.223290463,0.297781301,-0.039714303,-0.526211257,0.847434698,-0.837342895,-0.258890525,0.176515162,-0.13312112,0.449895865,-0.221050388,-0.066309169,-0.006967406,0.403862251,-0.389397852,-0.254926766,-0.172588891,-0.405744171,-0.117202162,-0.265568283,-0.885976836,-0.020717283,-0.773825819,-0.953490331,0.186033584,-0.907429754,0.116050201,0.66557741,0.371287806,0.074550132,-0.147745586,-0.533142129,0.448018006,1.461254703,0.162462448,1.10671228,-0.120473161,-0.589214318,0.369991774,0.039410583,-0.200783063,0.081597429,0.388494175,-0.614122285,-0.677041572,-0.366528455,-0.19644874,-0.573022685,1.216482428,-0.405121838,-0.435987231,-0.848260577,-0.403379736,-0.269326788,0.803582278,-0.423226218,0.026751534,0.520766679,-0.007090371,-0.13774111
POLR1A,0.936578187,-0.545841279,-0.346331873,0.502066488,0.067573663,0.151912177,0.379781086,-0.107291827,0.072712088,-0.334850683,-0.197266798,-0.289045412,-0.070097908,0.398424436,0.355554822,-0.051916374,0.440826581,-0.164612992,0.618493349,0.189901098,0.214706785,0.28130512,0.10028945,0.599726611,0.215327365,-0.148234099,-0.195356382,0.288620057,-0.670448203,-0.673509547,-0.133192331,0.084723482,-0.517382484,0.054272564,0.28656722,0.255744996,0.148184076,0.420290345,-0.317250077,-0.325014805,0.39494537,-0.465696905,0.032505989,-0.519993235,-0.203868161,-0.380833158,-0.243750806,0.11848369,0.544411317,-0.219244589,1.036614789,0.024790879,-0.345473807,0.107716444,0.658113931,-0.645993435,0.346752073,-0.257299359,-0.078326851,-0.059331513
PCNT,0.075058484,-0.043153913,0.442821281,0.07084977,-0.108343322,0.442584,0.08027927,0.40778214,0.068786449,0.026343415,0.460915962,0.493680288,-0.129125978,0.391561076,0.357869076,0.375712189,0.013391016,0.026404933,0.065105332,0.67110955,0.325203925,-0.443009894,0.709387964,-0.036902537,-0.16632707,0.217718865,0.255425801,-0.072691374,0.285837275,0.048177226,0.384296656,0.291731603,0.177384562,-0.022043761,-0.031973685,-0.079309207,0.181927362,0.083341384,-0.198713597,0.30080777,0.092321343,0.245593704,0.406149716,0.353848762,0.254827767,0.107183862,-0.007022924,0.413173361,-0.113886106,0.131660166,0.259209291,0.221218877,0.142376447,-0.038893235,0.226111071,0.366733289,0.284000494,-0.290372198,0.034877061,0.101792816
YEATS4,-0.842047215,0.082769472,0.150527619,0.779230435,-0.051793926,0.984950807,0.204499966,0.427926031,-0.295905162,0.31308904,0.978536813,0.198921067,-0.443572519,0.455545987,0.437103151,0.12887325,-0.342463309,0.207308191,-0.147372202,0.195371502,-0.344098109,-0.471757192,0.479303681,0.422066109,0.172462225,-0.476661204,0.625916432,-0.574200616,-0.048658999,0.113761995,-0.341876117,-0.169730177,0.059689676,0.076492185,-0.24686307,0.530554717,0.281252174,-0.290618946,-0.449953784,-0.103229783,-0.315527473,-0.147865775,0.223954075,-0.405069826,0.194323684,-0.416318446,-0.313598123,0.055970784,0.213646439,-1.072628199,0.191350324,0.045141511,-0.00353739,-1.036294277,0.643677675,0.663549129,-0.169258433,0.787505056,0.170417187,-0.184156774
ZBTB11,-0.069670195,-0.130549434,-0.4852094,-0.300047123,0.187540593,0.130588528,0.381589999,0.191847652,-0.195090102,0.439604218,-0.005160527,0.566909044,-0.155725811,0.539718039,-0.359569002,0.398596437,0.014579427,-0.125514404,0.054952016,0.461548072,0.574370061,0.125005324,0.163875634,0.703529239,0.172855166,0.293767565,-0.416693861,-0.49011695,-0.360623644,-0.048868691,0.047297995,-0.333478016,-0.381823568,0.008261666,-0.256956774,0.075316872,0.669844391,0.042736689,-0.00354132,0.045111989,0.055386722,-0.004451971,0.159976924,0.045037134,0.04000564,-0.041349009,-0.118896368,0.045601103,0.186735179,0.179693474,0.553176367,0.377407873,-0.216280442,0.48831484,0.070090298,-0.370866684,0.357298189,0.257859254,0.166547118,0.295915025
CNOT4,-0.147311758,-0.068659895,-0.402921337,0.176768672,-0.408006414,0.175696449,-0.047767304,-0.356282163,-0.109525982,0.585443788,-0.053658794,-0.359165086,0.062100285,-0.317753685,0.354085059,0.035473649,0.74994108,-0.133547453,0.281140812,-1.045497234,0.016942191,0.252780784,0.164169598,1.285920597,-0.150895268,0.12600888,0.319338863,-0.101032181,0.026152293,-0.323725005,-0.18044352,0.204273554,0.047658607,0.360944832,0.145217124,0.779795777,0.175439424,-0.403123071,-0.009196054,-0.111121617,0.954069189,-0.077867058,0.257777779,-0.429873904,0.129597881,0.380882753,-0.316484992,0.322195068,0.315768417,-0.390507398,-0.212575833,-0.087353072,-0.3526759,-0.199951048,0.836120357,-0.337821978,-0.283363265,0.549337133,-0.359302188,0.24571067
STAMBP,0.275234021,0.29469186,-0.839826064,0.312731987,-0.001174038,-0.032790587,-0.741515964,-0.20320803,0.587179601,-0.359353685,0.25121904,-0.865813428,0.044073152,-0.071460377,-0.005480941,-0.315128341,0.251023118,0.13284832,0.087322171,-0.132051862,-0.3890982,0.281732849,0.373058418,-0.445145343,0.10360688,-0.720421853,-0.22825156,-0.100893935,0.106355801,-0.265068356,-0.351191084,0.112813181,0.406656297,0.629976783,-0.275272659,-0.26772836,-0.51090987,-0.844252544,-0.126767735,-0.510924371,0.053399945,-0.417432816,0.670669766,-0.373602821,-0.012625068,-0.057739256,0.218885068,-0.469084408,0.557839245,-0.696271851,0.595142504,0.212075696,-0.857116814,-0.092389992,-0.354115456,-0.007234789,-0.448177922,0.61222393,-0.806778742,0.154027762
CPSF4,-0.603595623,-0.140978383,-0.313327234,0.705730693,0.038178475,0.175669605,0.185587636,-0.118025842,0.00385279,0.243620549,0.349346622,0.472322151,0.074582817,-0.243712061,-0.18876801,-0.43070836,-0.058726589,0.237797115,-0.0218192,-0.085403217,0.363170935,-0.006932075,-0.260369423,-0.030346617,0.152343063,-0.080806048,-0.022534221,0.42551074,-0.299792213,0.075819385,0.308322535,-0.244527303,0.109703561,-0.537637047,-0.414921073,0.597606183,-0.094696271,-0.052978904,0.024438557,0.440849346,-0.372865742,-0.090704145,0.072330707,-0.390509178,0.085000228,-0.028917341,0.59209644,0.259794299,0.566264922,-0.006556324,0.528203074,0.380854179,0.45566834,0.540119212,0.337842947,0.089190498,0.282924294,-0.619679646,-0.002746523,-0.141382787
ASMTL,1.133505264,-0.278527239,2.014999842,0.628638085,-0.47474317,-0.045441603,0.914788668,0.470766107,-0.27759332,-0.496157368,-0.210527285,0.331867127,-0.17267344,0.453923279,-0.34650085,0.360610951,-0.373669929,-0.134773172,-0.457036978,0.955870937,0.304658034,0.006654622,1.103809043,-0.389074908,0.140896542,0.523119682,-0.096843212,-0.473791621,-0.141890703,1.585396654,0.663753662,0.044897221,0.662124856,-0.534163308,0.550654395,-0.04220431,0.073560966,0.798782117,-0.374269714,-0.425762574,-0.040941625,0.082193237,-0.52839228,-0.673229365,-0.041719796,0.83672533,-0.823692818,-0.427904754,-0.029738215,0.362582171,0.445418598,0.388335753,0.170390652,-0.367906265,-0.311181773,-0.318326798,-0.02223641,-1.18580929,0.339821841,-0.025999932
CDS2,0.180343001,1.297421507,0.461242163,-0.518335363,-0.22351943,0.220739468,0.077668774,-0.109926525,-0.092518871,-0.251835846,-0.160738025,0.489281461,-0.106104532,0.223210123,-0.166786667,-0.050533314,0.533831803,0.051696135,-0.448342821,0.197443318,0.178552313,-0.423766744,0.028555946,0.119892687,-0.165843856,-0.237811779,0.104910472,-0.531475954,-0.031742737,0.287806213,0.031440681,0.61729142,-0.393542452,0.070213924,-0.177804943,0.403109339,0.532747796,-0.056431896,-0.100918603,-0.122272275,0.310203766,0.159976379,-0.028584904,0.185459696,-0.32726985,-0.000959454,-0.042176832,-0.007438559,-0.150409746,0.402495216,-0.076093165,-0.13501523,0.018630049,0.271424169,0.182316723,-0.483314707,0.617784714,0.009939584,0.296637333,0.428369549
KRT75,-2.754071521,-0.919189862,0.00462935,-0.918531027,-1.700725143,-1.389330549,0.313538854,-0.473448127,1.095157408,-0.384006796,4.422759107,-0.317690486,6.006221592,6.506392817,0.152314963,-2.112218525,-0.249250894,0.805447068,-0.993164069,-1.02802649,0.035253705,-0.47702225,0.097989035,-1.863173975,-0.649731432,0.607196543,0.015785628,-0.732553529,-0.886256958,-1.895890749,-0.526580987,0.732210661,-1.359289196,-0.309446154,0.02833882,-0.64581925,0.649920029,-2.269195654,-0.432952064,0.089532351,0.352995832,1.53762855,-0.380615953,-0.155835297,0.501332049,-0.330662536,-0.126903533,-0.103468288,-1.155588249,0.616465627,-0.921894242,0.115296685,-1.215127098,1.359520713,-0.890717056,-0.505440098,0.460584983,-0.727073709,-1.347055931,-0.199388483
FGFR1OP,-0.094328449,-0.166106769,0.071740455,1.018919166,-0.310437326,-0.542814185,-0.400190714,0.566772246,0.105689533,0.519800596,0.604758298,-0.719783891,0.688918177,-1.003738534,-0.127134547,-0.131399935,0.383633139,-0.568139322,0.368614367,0.065157757,0.057086799,0.550667039,0.087788178,0.177585034,0.228875676,0.09268669,-0.343841739,0.692166459,-0.061837655,0.253241845,-0.280391694,-0.790312585,-0.216435896,0.214029233,0.161269998,0.933524112,0.282652993,-0.250184211,-0.550386862,0.321714503,0.147133439,-0.761333309,0.364492726,-0.563187657,-0.190326809,-0.305640753,-0.544579535,-0.006764722,0.796073902,-0.134663533,0.102407675,0.281210047,-0.8645728,0.28741517,0.772479081,0.675661282,-0.394104525,-0.101897761,0.024742725,0.225852669
PPP1R3D,-0.050174172,0.08946911,0.169201517,0.360220089,0.402218907,0.257445808,-0.812795626,-0.787184534,0.677358862,-0.686288331,0.512866314,-0.076933564,0.468060055,0.293687789,0.121639721,0.474206333,-0.624936173,-0.070860804,0.336208712,-0.64697022,-0.215102799,0.111997461,0.018240835,-0.290887148,-0.62075614,-0.091758623,0.140321912,0.643982108,0.733454344,-0.282691967,-0.281006754,-0.239791809,0.018126037,-0.333483849,-0.109061951,-0.508793722,1.047859085,0.107486058,0.012195941,-0.025104214,0.229410633,-0.396311768,0.974459695,0.515301489,-0.101588039,-0.136365335,0.060221185,0.107602067,0.274326281,-0.206632794,0.017010912,0.294013884,-0.271829062,-0.128253014,1.084067743,-0.044915252,0.03818852,0.117240376,-0.398839128,0.388436355
