Gene	RNA_log2FC	RNA_Pval	RNA_FDR	Prot_log2FC	Prot_Pval	Prot_FDR	Meta_PVal	Meta_FDR
LUC7L2	0.0648341665006456	0.454804965331043	0.809733819701776	0.703440244208984	9.85208095089814e-06	0.000317854848983637	5.96647294086878e-05	0.000370894224743523
LUC7L3	0.0958951971329842	0.379749420615583	0.749255645284357	0.557304452217534	9.92441825187183e-05	0.00156125042499488	0.000421583493142094	0.00184754947845028
LUM	-0.264528756085259	0.195743280128682	0.531262284821999	-0.105611676120663	0.641621219990642	0.758823232216332	0.386162003056124	0.475119790356555
LUZP1	0.0511674743738961	0.581034966024388	0.894137152774039	0.060384483533774	0.492628952121372	0.63114198913884	0.644298033266141	0.712369769837912
LXN	0.134491208722995	0.436806325046103	0.794434473997986	0.0783013421468572	0.706839914742905	0.806032516227719	0.671602715108561	0.735377416074321
LY75	-0.633283762774235	0.010773359457726	0.081170829206083	-0.156618967435581	0.29845688277489	0.449278510369318	0.0216710702421931	0.0471400980639496
LYAR	0.10610981853916	0.313616955521796	0.683529385731004	0.428714732195522	0.000382828276517627	0.00382526836929818	0.0012039171308534	0.00443573412314429
LYN	0.0138059854720414	0.929733676656665	0.979412103366344	0.124862567512464	0.271653821639817	0.421785345964461	0.600117274705802	0.675923466475995
LYPLA1	0.581484588689707	3.6043721061906e-05	0.00137386770985261	0.601269326462663	0.00171247255315563	0.0105066607733497	1.08637729794469e-06	1.35742661709744e-05
LYPLA2	0.103478714594502	0.370383911029477	0.740194754610987	0.268748783523278	0.0885648936357282	0.188677420297268	0.144898601678583	0.221000684168682
LYPLAL1	0.160233745510205	0.206560352755491	0.547397892290511	0.0542725926255989	0.782208793607741	0.865533753019814	0.4560886387468	0.543697241339517
LYRM4	0.446965929459638	0.00229415940146827	0.0274256767152387	0.179685764339437	0.148251019775135	0.273644427774031	0.00305632149254797	0.00946800754242058
LYSMD2	-0.311484784806219	0.0215792751786305	0.131518133718059	0.140799252966738	0.309413951668948	0.460852470267482	0.0401223266065342	0.0773262895032303
LYSMD3	-0.178240808162898	0.0755722812609092	0.299966747354379	-0.235163483932264	0.0562972333656169	0.135049506882737	0.0274831803949393	0.0569163868932889
LYST	-0.595595495056346	3.33750734011461e-05	0.00130272813978979	-0.46520206939741	4.39329792469484e-06	0.00020150946023269	3.46671268375003e-09	1.45524029061687e-07
LYZ	-1.22587315381363	5.9050449691435e-05	0.00197409126874331	-0.393906677673889	0.191725501508722	0.328413491223264	0.000140259616925847	0.000744388139286888
LZIC	0.0768014565393802	0.439469278351502	0.796937606577515	0.324971801526058	0.0155499848815937	0.0523388005600298	0.0409059634061953	0.0786135181510009
LZTFL1	-0.0969525514340308	0.415506322755141	0.775941546937068	-0.0409027868521986	0.714424970747598	0.812788148906105	0.657380409551284	0.72362204186317
LZTR1	-0.213791056153178	0.137940200743358	0.434533423238541	0.0162767920673593	0.87441284750254	0.925591466826684	0.375737559237466	0.465050694487717
LZTS1	0.513163311057043	0.00859678941196477	0.0693207627498272	0.0670841614818719	0.523404884970325	0.658673305722445	0.0288143970156726	0.0593116183198638
LZTS2	0.253128770802197	0.0055880897356417	0.0514803559500712	0.105879106770245	0.231023064123545	0.37609784268477	0.00987902138977239	0.024927142063649
LZTS3	0.0434022681885473	0.827865299651883	0.979412103366344	-0.0102823686365257	0.935406514718855	0.963368754642143	0.972385918058195	0.977951456910744
M6PR	0.0339201448127238	0.727917782938593	0.970784799360917	-0.0560701248998924	0.573613183444203	0.702218829386195	0.782211814609301	0.828563464525191
MACC1	-0.434253598085158	0.1307877309266	0.420916114244118	-0.198612966615215	0.413198197820832	0.562002693499074	0.211734007416848	0.297998964667299
MACF1	-0.49992676069224	2.11101303469156e-06	0.000197649246767036	-0.551051526174346	3.74928092472727e-09	4.34876110599883e-06	2.6490806903707e-13	8.24747121602079e-11
MACROD1	0.391409703758927	0.0449539912439398	0.215161296140777	-0.0858436419755334	0.654191159951926	0.767845150589481	0.1331167544564	0.206420427079777
MAD1L1	-0.218916349649029	0.0721581654456145	0.291627312356681	0.13770873655638	0.0867333579992918	0.18586765769958	0.0380130737388081	0.0741380623947693
MAD2L1	1.27757624495043	2.0313012313046e-06	0.00019144761455639	0.821988915179228	1.78579778202316e-06	0.000123609675566585	9.91846593412669e-11	9.03789969021886e-09
MADD	0.00683388742222402	0.946997109832803	0.979412103366344	-0.0882420616829513	0.300261312296395	0.451370114871619	0.641929872967802	0.710487336811645
MAEA	0.16197183409772	0.122362976729629	0.40475715578245	0.40730004288492	8.30268111808457e-06	0.000292669509412481	1.50356166056555e-05	0.000120543055018732
MAFK	0.269373552680026	0.137494897285079	0.433852090528322	0.4305001215075	0.0117073430491574	0.0426098040039601	0.0119628165446133	0.0291920853106958
MAGED1	0.134261364459582	0.392803855411613	0.758317718413495	0.0344077478087143	0.871472861783664	0.923925458934861	0.709288032446344	0.767753176653496
MAGED2	-0.047493301575857	0.73159914348269	0.973171356358944	0.0495334249216078	0.71978027403658	0.816508791197038	0.864309953393192	0.893610622907698
MAGI1	0.0558465708712328	0.725741558258811	0.969249105913776	0.0779564767359585	0.348258900341861	0.498582347223587	0.600365289006229	0.675999011370486
MAGI3	-0.539504211902789	0.00844248018474905	0.0684943660042338	-0.306372907483221	0.0766901229072952	0.169743777853531	0.00540136682131245	0.015076209521422
MAGT1	0.00248375429068304	0.980878356255653	0.991027177648378	-0.104716457493148	0.336402721817579	0.488065991600428	0.695825562438691	0.756138540218426
MAK16	0.432123538533115	0.00111648821088357	0.0164341512563934	0.220107815089372	0.0650288821859666	0.150257607570485	0.000764555393810948	0.00306314096651764
MALSU1	-0.0815883299329077	0.524897585442416	0.85936045792249	0.152084452648368	0.329060059612616	0.48071053221229	0.476035757532647	0.5621841599943
MALT1	-0.261859593066451	0.00801067717302669	0.0660375406291634	-0.0820794952179662	0.435228285666733	0.582546587545005	0.0232159537139244	0.0497355113939083
MAMDC2	-1.89937943416204	7.47204769815841e-09	5.11628210580408e-06	-0.891470599107715	0.000218661019773435	0.00261093596790446	4.59765503864067e-11	4.70598334914015e-09
MAN1A1	-0.370691162741507	0.0210931059193317	0.12957586598897	-0.138721228644889	0.30898900583957	0.460309585298862	0.0393219969312384	0.0760978920150772
MAN1A2	0.20490070057684	0.00883708479023836	0.0707066313950199	0.00284698216698159	0.980259717351227	0.988697466074011	0.0497992201674888	0.0924931079024301
MAN1B1	0.122366728964759	0.214176722513488	0.558457202852175	0.0930363728548158	0.350922218140489	0.50045359972311	0.269682649971554	0.358107489009375
MAN2A1	0.0196137428884287	0.867653289642019	0.979412103366344	-0.0963733694917186	0.454339532361733	0.598709103392564	0.761168084732064	0.811449269384789
MAN2A2	-0.0892020705381018	0.396834358352205	0.760535650976209	-0.180421475685891	0.0691815034175076	0.157403162177709	0.12615637082392	0.196875606264897
MAN2B1	-0.479925375006581	0.000121342447709456	0.00329171073423571	0.222010531209253	0.174420807039703	0.30656043690978	0.000248963425961043	0.00119630528538966
MAN2B2	-0.186926137710605	0.127351702474499	0.414412527284236	0.230080915789344	0.134984241043677	0.255983974910509	0.0870422170389024	0.145141585743066
MAN2C1	0.0107316902873125	0.920251391586714	0.979412103366344	-0.173094959650041	0.138680647116241	0.261300283876035	0.390353154057523	0.478935758147424
MANBA	-0.506939057963091	0.00121101564246383	0.0173643470514487	0.265978509772483	0.23348027660385	0.378560227014845	0.00259307214426456	0.00826485734094318
MANBAL	0.329114059962192	0.000551744163752604	0.00972603111488461	0.053323539083301	0.597854460521553	0.723353289435656	0.00297431764885192	0.00924946070412667
MANEA	-0.0807039800779643	0.580883099405217	0.894072192525815	0.0170809025859728	0.92892309940194	0.959967326327177	0.872491258346095	0.900573930427134
MANF	0.469386796440102	0.00060917075595872	0.0104278290369416	0.360163226528998	0.133056864974456	0.253317886202619	0.000844618255953372	0.00332002877857325
MAOA	-0.186758068561909	0.557933665545049	0.884264705685994	-0.61934842999525	0.0591253291074741	0.139937909799287	0.145530285731509	0.221828293550761
MAOB	-1.29165222714557	8.84030680301986e-09	5.70923086624119e-06	-1.29820129821001	2.4787666604641e-09	4.34876110599883e-06	8.62486012995914e-16	4.95730422238882e-13
MAP1A	0.126508397692222	0.564226020048887	0.884264705685994	0.0282392519348257	0.848590468114351	0.907085192225561	0.831420600327406	0.868135093019337
MAP1B	-0.28837078519399	0.366382632549848	0.736549620554403	-0.311756949901566	0.357015302817582	0.506203820419566	0.396866958457998	0.485095683559326
MAP1S	-0.302192708961779	0.0245938833519067	0.143990890971007	-0.288332052999838	0.00171230806990029	0.0105066607733497	0.000466400885563948	0.00201558555056901
MAP2	1.32506469302285	0.000559996768666678	0.00983186171049263	0.819750829731399	0.00630592228811938	0.0271568395371838	4.78626425776578e-05	0.000307506161083627
MAP2K1	0.101584260577337	0.257885430978032	0.617933418220066	-0.0777242160275959	0.464247925818011	0.60735115243614	0.373843472192231	0.463166709371639
MAP2K2	-0.0855956502688544	0.364539191205172	0.734579603561758	-0.184177154675209	0.0477915633972518	0.119935716449135	0.087981057682013	0.146347832368656
MAP2K3	-0.0810613830652693	0.535134367949182	0.868241304079248	-0.0794921924459403	0.466671389332226	0.609056557829203	0.596201808197688	0.672850068429443
MAP2K4	-0.0167404714905937	0.867692870308887	0.979412103366344	-0.105128073672755	0.212991834729253	0.354441453898623	0.496850681877486	0.580073171091965
MAP2K6	0.506395008217049	0.0280500008919886	0.157523483270108	0.112041158348773	0.475416760981342	0.616664943460296	0.0709089422091814	0.12267460434985
MAP2K7	-0.110804019583362	0.336467905343417	0.708070206490301	-0.133945159706717	0.217239797922238	0.359768509587951	0.264309135172806	0.352789899609005
MAP3K11	0.0601413049676243	0.475410226432877	0.822131024483729	-0.0908405367961153	0.349029082928709	0.499071329768173	0.46397526697318	0.550813980747315
MAP3K2	0.111136697954993	0.145363455943773	0.447888095863188	0.118578284189749	0.185901363063618	0.320497516966914	0.124605865929355	0.194944520566194
MAP3K20	-0.149673053069958	0.272552294144712	0.636231495146318	-0.02858740585789	0.844101068220774	0.905318427068215	0.568116138317199	0.648185033670195
MAP3K3	-0.564817876571055	9.44572361794386e-07	0.000117523085074167	-0.280013696157432	0.000665681318193705	0.00554540214083903	1.39509811971484e-08	4.04037719011988e-07
MAP3K4	0.196858894869576	0.0295044555273713	0.162986798394779	0.0647478491127596	0.461474648784314	0.604644581714353	0.0721153808749521	0.124301297784923
MAP3K5	-0.16909389154327	0.228964524255264	0.578153989535485	-0.339569681784461	0.0135168483812799	0.0472965457605998	0.0209771087374832	0.0459650898787316
MAP3K6	-0.359635861539279	0.0266180174109106	0.152112133282742	-0.11476894864683	0.303786355375474	0.455769322133765	0.0470422115270908	0.0881834933593634
MAP3K7	0.0674564910156965	0.474654391027835	0.821823766784022	0.0143509380284869	0.87416771007312	0.925561815149586	0.779919126193636	0.826838210970325
MAP4	-0.0364753864566358	0.697060433033865	0.955142903670681	-0.113029840886566	0.271784177971227	0.421802839599047	0.504624735577016	0.58749704335174
MAP4K1	-0.989654133054875	5.37487529385364e-05	0.00183793569615096	-0.399428439109522	0.00309139510628652	0.0161439522217185	2.75994829449666e-06	2.88021419783227e-05
MAP4K2	-0.0104926303817932	0.925338981110593	0.979412103366344	-0.076148207557189	0.352906929987853	0.502531020184685	0.692025215699532	0.753204729451776
MAP4K3	0.130958202085113	0.0878974007158488	0.33038947011562	-0.0629191819552198	0.455979011378908	0.599438581147179	0.16901043182632	0.250664141843244
MAP4K4	0.296376256462136	0.0055288194542793	0.0510889023515806	-0.000133568350175861	0.999047902364131	0.999179131564494	0.0342390460528286	0.0680772091822074
MAP4K5	0.00552549772172295	0.941314253094829	0.979412103366344	-0.0983672428189376	0.382078083326666	0.531359591219083	0.727442406408939	0.783382482251889
MAP7	0.42370221185926	0.0118874690678686	0.0868589151536524	0.416577874473779	0.00915651338930682	0.0358077518983986	0.00110214468679887	0.00414455213878266
MAP7D1	-0.251849042017602	0.02836207697985	0.158836574587981	-0.215106393683167	0.00948533447685348	0.0366533447099592	0.00248059064720774	0.00798577049372523
MAP7D2	-0.297612335912355	0.574177288748809	0.890296487137578	-0.282198088220798	0.160203543273247	0.289461266844448	0.311473654292018	0.400407086924726
MAP7D3	-0.738907200823169	2.18926705149464e-06	0.000202969698320625	-0.297468382249932	0.0165703067692911	0.0550944610224377	6.57774671869683e-07	9.16880202777073e-06
MAP9	0.0456566452486422	0.753099124491351	0.979412103366344	-0.207880829563716	0.113501622499984	0.225698969369255	0.295710704056169	0.385546054216919
MAPK1	-0.0439740916921334	0.643801734161935	0.927913067279326	-0.357655661689156	0.000158639849320561	0.0020871034815478	0.00104065318033544	0.00392715179973049
MAPK13	-0.079125259927423	0.571602500904101	0.888985642038801	-0.204755416586054	0.192020688593062	0.328691538323025	0.352269154625243	0.442081814470913
MAPK14	0.113053918667564	0.222949541186508	0.569745137859521	-0.0267988072844896	0.758027530510617	0.846475068252294	0.469461052103976	0.556001423572818
MAPK3	0.158057903763375	0.162333187540232	0.477868005505359	-0.262241004690154	0.0290647904394893	0.0826973530106578	0.0299903211804484	0.0611927034025972
MAPK7	0.0286502179564536	0.764554377586793	0.979412103366344	-0.125081276564662	0.184982399915212	0.319232999309706	0.418058317783509	0.506307710895217
MAPK8	0.416191625666375	0.000193954957271377	0.00458066174381442	0.164321463599352	0.0507598925997372	0.12505436318464	0.000123345093882178	0.000673217342211569
MAPK9	-0.188636133452605	0.157364114373453	0.469416195048923	-0.412739461942083	1.49725951622396e-05	0.000420669149687426	3.28882729044362e-05	0.000230288296913811
MAPKAP1	0.0113809421342648	0.874994562901698	0.979412103366344	0.0605388211016454	0.384966937809542	0.533904966207988	0.703375823526324	0.762458168197982
MAPKAPK2	0.090421326641339	0.317202800476812	0.687812895094465	0.0719627841438625	0.467377964449377	0.609450560895204	0.431244680910422	0.519049654600947
MAPKAPK3	-0.438991605379143	0.000879057496900774	0.0138159833141219	0.248876937697761	0.0739224321627767	0.165154166222823	0.000691500112259584	0.00281481435570666
MAPKBP1	-0.278334151975344	0.0374325436946365	0.190624222513762	-0.0482689991371189	0.625433395801377	0.746212975983291	0.111310858636617	0.177983037819988
MAPRE1	0.309217995623651	0.000791049844322072	0.0127392872633925	0.186989496564284	0.0507595893528165	0.12505436318464	0.000446618006291777	0.00193906434806052
MAPRE2	-0.195629048970196	0.157655977926704	0.470015450743872	-0.299626750454329	0.078731045566422	0.173053747385317	0.0668912581276894	0.117326638669036
MAPRE3	-0.271516464221422	0.142716600732082	0.443339349305309	-0.109635141036767	0.520090065580351	0.655514941123786	0.267259838634897	0.355585027471501
MARC1	0.81601366254992	0.0123955449844962	0.0893786774711596	0.187287903897464	0.467243962839702	0.609439839915385	0.0356268693744046	0.0702634434367199
MARC2	-0.293410593575433	0.0733709390150205	0.294763294405083	-0.709281968131697	0.00110131318838396	0.00770947351891454	0.000842262695409262	0.00331405311221591
MARCH5	0.461927812273633	1.18451573853263e-06	0.000137104681165553	0.00431556152085272	0.955781430347945	0.974890438146089	1.66327001843748e-05	0.000130330647823274
MARCH6	0.176247901561133	0.238357179869774	0.591542150496026	0.221107575945589	0.00286441833340856	0.0152483166145326	0.00565960934788449	0.0156682478871408
MARCKS	0.154423489055084	0.358358579107326	0.728621834960396	0.413159824310682	0.0699760704864602	0.158662292412487	0.117504166301116	0.185975668418119
MARCKSL1	0.715280767359524	0.000964086133132049	0.0148043618260364	0.878940283540463	0.0035895246777034	0.0178982586090594	4.69745620082646e-05	0.000303135325443382
